Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Revenue,Profit,Profit Margin %
CA-2024-101491,2022-01-07,2022-01-09,First Class,CU-1433,Home Office,Europe,Furniture,Bookcases,Bookcases Model 27,1429.58,2,0.2,1143.66,335.19,29.31
CA-2022-101492,2023-12-26,2024-01-02,Standard Class,CU-1377,Consumer,Europe,Electronics,Smartphones,Smartphones Model 26,1291.84,1,0.5,645.92,-118.15,-18.29
CA-2022-101493,2022-03-02,2022-03-06,Standard Class,CU-1453,Consumer,Emea,Electronics,Monitors,Monitors Model 34,1081.17,4,0.5,540.58,-179.28,-33.16
CA-2023-101494,2022-01-25,2022-01-30,Second Class,CU-1392,Corporate,Latam,Office Supplies,Paper,Paper Model 86,139.53,3,0.0,139.53,49.67,35.6
CA-2023-101495,2022-09-24,2022-09-30,First Class,CU-1287,Home Office,Asia-Pacific,Furniture,Tables,Tables Model 49,316.66,10,0.0,316.66,127.41,40.24
CA-2024-101496,2022-04-03,2022-04-08,Same Day,CU-1195,Home Office,Emea,Electronics,Laptops,Laptops Model 51,295.57,3,0.5,147.78,-38.97,-26.37
CA-2022-101497,2023-10-23,2023-10-27,Second Class,CU-1032,Corporate,Europe,Electronics,Monitors,Monitors Model 92,1510.95,10,0.5,755.48,-264.06,-34.95
CA-2022-101498,2024-09-06,2024-09-13,Standard Class,CU-1166,Consumer,Europe,Electronics,Accessories,Accessories Model 73,1837.35,4,0.5,918.68,-227.06,-24.72
CA-2022-101499,2024-09-05,2024-09-06,Same Day,CU-1409,Corporate,Emea,Electronics,Tablets,Tablets Model 31,1195.65,3,0.0,1195.65,276.18,23.1
CA-2023-101500,2023-10-31,2023-11-03,Second Class,CU-1404,Home Office,Emea,Electronics,Tablets,Tablets Model 72,1180.435,5,0.1,1062.39,687.26,64.69
CA-2024-101501,2023-10-23,2023-10-27,Same Day,CU-1112,Consumer,Latam,Furniture,Tables,Tables Model 3,899.46,5,0.0,899.46,293.87,32.67
CA-2023-101502,2023-09-18,2023-09-24,Standard Class,CU-1092,Corporate,Emea,Office Supplies,Storage,Storage Model 1,60.1,3,0.1,54.09,22.78,42.11
CA-2022-101503,2022-12-06,2022-12-11,Same Day,CU-1388,Home Office,Latam,Office Supplies,Paper,Paper Model 28,149.65,6,0.0,149.65,48.8,32.61
CA-2024-101504,2024-08-26,2024-08-31,Second Class,CU-1066,Consumer,North America,Office Supplies,Paper,Paper Model 18,239.0,7,0.5,119.5,-56.68,-47.43
CA-2022-101505,2023-07-16,2023-07-18,Second Class,CU-1019,Consumer,Asia-Pacific,Office Supplies,Storage,Storage Model 78,244.2,8,0.2,195.36,36.38,18.62
CA-2024-101506,2023-03-25,2023-03-28,Second Class,CU-1354,Home Office,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 46,59.47,9,0.1,53.52,7.3,13.64
CA-2022-101507,2022-07-26,2022-07-27,First Class,CU-1500,Corporate,Europe,Furniture,Chairs,Chairs Model 74,1297.26,10,0.0,1297.26,606.02,46.72
CA-2022-101508,2022-12-22,2022-12-24,Second Class,CU-1446,Home Office,Emea,Electronics,Laptops,Laptops Model 100,468.59,10,0.0,468.59,124.75,26.62
CA-2024-101509,2024-08-22,2024-08-27,First Class,CU-1339,Consumer,North America,Furniture,Tables,Tables Model 62,488.06,9,0.0,488.06,235.73,48.3
CA-2022-101510,2024-07-22,2024-07-23,Same Day,CU-1240,Consumer,Europe,Office Supplies,Art Supplies,Art Supplies Model 64,32.41,2,0.0,32.41,12.34,38.07
CA-2024-101511,2022-06-04,2022-06-10,Second Class,CU-1059,Consumer,Europe,Electronics,Monitors,Monitors Model 53,1039.8,3,0.0,1039.8,483.98,46.55
CA-2024-101512,2023-11-21,2023-11-22,Same Day,CU-1206,Consumer,Europe,Electronics,Laptops,Laptops Model 16,1311.51,1,0.1,1180.36,471.1,39.91
CA-2023-101513,2023-11-09,2023-11-14,Same Day,CU-1477,Consumer,Europe,Office Supplies,Binders,Binders Model 5,91.62,4,0.1,82.46,26.2,31.77
CA-2022-101514,2023-07-04,2023-07-05,Second Class,CU-1233,Home Office,Asia-Pacific,Office Supplies,Paper,Paper Model 20,230.49,5,0.0,230.49,108.3,46.99
CA-2023-101515,2022-01-24,2022-01-31,Same Day,CU-1320,Home Office,Europe,Furniture,Chairs,Chairs Model 74,1030.89,3,0.0,1030.89,331.02,32.11
CA-2023-101516,2022-05-12,2022-05-13,Second Class,CU-1358,Corporate,Asia-Pacific,Office Supplies,Storage,Storage Model 9,244.09,1,0.0,244.09,69.64,28.53
CA-2024-101517,2023-09-03,2023-09-06,Second Class,CU-1398,Home Office,Emea,Furniture,Chairs,Chairs Model 100,236.04,8,0.0,236.04,107.97,45.74
CA-2022-101518,2023-03-11,2023-03-14,First Class,CU-1276,Corporate,Latam,Furniture,Tables,Tables Model 28,1284.88,5,0.0,1284.88,300.11,23.36
CA-2022-101519,2022-01-27,2022-01-29,Same Day,CU-1476,Consumer,Latam,Electronics,Tablets,Tablets Model 79,491.52,4,0.2,393.22,74.49,18.94
CA-2022-101520,2022-06-20,2022-06-25,Standard Class,CU-1226,Home Office,North America,Furniture,Sofas,Sofas Model 76,131.33,4,0.0,131.33,60.68,46.2
CA-2023-101521,2023-06-28,2023-07-04,Standard Class,CU-1175,Corporate,Asia-Pacific,Electronics,Laptops,Laptops Model 29,1462.16,5,0.0,1462.16,621.55,42.51
CA-2022-101522,2022-01-18,2022-01-23,First Class,CU-1464,Corporate,Latam,Office Supplies,Storage,Storage Model 48,129.84,5,0.2,103.87,36.42,35.06
CA-2023-101523,2023-08-28,2023-09-03,First Class,CU-1190,Corporate,Latam,Electronics,Smartphones,Smartphones Model 33,1063.23,2,0.0,1063.23,264.71,24.9
CA-2023-101524,2023-04-18,2023-04-22,Standard Class,CU-1056,Consumer,Emea,Electronics,Laptops,Laptops Model 66,420.75,4,0.0,420.75,108.63,25.82
CA-2024-101525,2024-03-22,2024-03-26,Second Class,CU-1051,Corporate,Latam,Furniture,Chairs,Chairs Model 63,326.62,9,0.0,326.62,109.97,33.67
CA-2024-101526,2022-04-10,2022-04-17,First Class,CU-1229,Consumer,Europe,Office Supplies,Paper,Paper Model 93,36.91,6,0.5,18.45,-0.67,-3.63
CA-2022-101527,2022-07-20,2022-07-25,Standard Class,CU-1209,Corporate,North America,Electronics,Laptops,Laptops Model 60,1482.72,6,0.0,1482.72,310.43,20.94
CA-2023-101528,2023-01-05,2023-01-10,First Class,CU-1251,Corporate,Europe,Furniture,Tables,Tables Model 15,1085.69,1,0.0,1085.69,358.78,33.05
CA-2022-101529,2022-12-24,2022-12-29,First Class,CU-1228,Corporate,Latam,Office Supplies,Pens,Pens Model 64,13.76,2,0.2,11.01,4.11,37.33
CA-2022-101530,2023-11-19,2023-11-26,Second Class,CU-1310,Corporate,Europe,Furniture,Bookcases,Bookcases Model 56,1345.49,7,0.0,1345.49,640.88,47.63
CA-2024-101531,2022-03-07,2022-03-12,Second Class,CU-1425,Consumer,Latam,Electronics,Laptops,Laptops Model 8,1963.68,7,0.1,1767.31,534.77,30.26
CA-2023-101532,2024-09-15,2024-09-18,Standard Class,CU-1386,Consumer,North America,Electronics,Monitors,Monitors Model 76,1074.18,8,0.0,1074.18,242.57,22.58
CA-2022-101533,2022-01-21,2022-01-27,First Class,CU-1299,Consumer,Emea,Office Supplies,Paper,Paper Model 92,171.06,5,0.2,136.85,51.16,37.38
CA-2022-101534,2023-11-15,2023-11-16,First Class,CU-1401,Consumer,North America,Furniture,Office Desks,Office Desks Model 78,802.57,10,0.0,802.57,245.61,30.6
CA-2024-101535,2024-04-21,2024-04-25,Same Day,CU-1401,Home Office,Emea,Furniture,Tables,Tables Model 83,191.17,8,0.2,152.94,32.17,21.03
CA-2022-101536,2024-04-13,2024-04-17,Same Day,CU-1308,Home Office,Asia-Pacific,Electronics,Monitors,Monitors Model 49,1919.81,3,0.0,1919.81,680.6,35.45
CA-2022-101537,2023-05-12,2023-05-16,First Class,CU-1127,Consumer,Europe,Furniture,Sofas,Sofas Model 24,395.31,9,0.5,197.66,-70.09,-35.46
CA-2023-101538,2023-08-20,2023-08-25,Standard Class,CU-1312,Corporate,North America,Electronics,Tablets,Tablets Model 22,1790.16,3,0.0,1790.16,779.97,43.57
CA-2022-101539,2023-06-12,2023-06-16,Second Class,CU-1054,Consumer,Latam,Electronics,Smartphones,Smartphones Model 85,1397.64,1,0.5,698.82,-336.8,-48.2
CA-2024-101540,2022-09-23,2022-09-24,Standard Class,CU-1120,Corporate,Emea,Office Supplies,Art Supplies,Art Supplies Model 77,153.81,10,0.1,138.43,19.96,14.42
CA-2022-101541,2022-03-27,2022-03-31,Standard Class,CU-1374,Home Office,Emea,Office Supplies,Art Supplies,Art Supplies Model 38,278.7,9,0.0,278.7,71.18,25.54
CA-2022-101542,2024-09-20,2024-09-25,Same Day,CU-1457,Corporate,Asia-Pacific,Office Supplies,Binders,Binders Model 21,228.56,8,0.0,228.56,78.49,34.34
CA-2024-101543,2024-08-07,2024-08-09,Same Day,CU-1497,Home Office,Asia-Pacific,Furniture,Chairs,Chairs Model 70,341.61,1,0.0,341.61,115.45,33.8
CA-2023-101544,2023-05-01,2023-05-04,Same Day,CU-1341,Consumer,Europe,Electronics,Monitors,Monitors Model 73,353.23,10,0.1,317.91,131.6,41.4
CA-2024-101545,2023-11-16,2023-11-18,Same Day,CU-1345,Home Office,Asia-Pacific,Electronics,Accessories,Accessories Model 86,962.25,9,0.0,962.25,347.36,36.1
CA-2023-101546,2023-08-16,2023-08-22,Same Day,CU-1340,Home Office,North America,Furniture,Chairs,Chairs Model 76,596.5,2,0.0,596.5,136.35,22.86
CA-2022-101547,2024-03-20,2024-03-25,Same Day,CU-1057,Corporate,Latam,Electronics,Monitors,Monitors Model 71,1356.19,3,0.1,1220.57,426.88,34.97
CA-2024-101548,2023-07-21,2023-07-26,Second Class,CU-1170,Home Office,Latam,Furniture,Chairs,Chairs Model 100,1403.41,10,0.5,701.7,-282.1,-40.2
CA-2023-101549,2022-07-06,2022-07-09,Standard Class,CU-1453,Home Office,Latam,Office Supplies,Pens,Pens Model 79,116.01,9,0.0,116.01,32.93,28.39
CA-2024-101550,2023-03-16,2023-03-17,First Class,CU-1231,Home Office,Asia-Pacific,Electronics,Laptops,Laptops Model 57,220.91,9,0.0,220.91,103.68,46.93
CA-2022-101551,2022-06-13,2022-06-16,Second Class,CU-1422,Home Office,Latam,Furniture,Office Desks,Office Desks Model 70,275.08,9,0.2,220.06,3.29,1.5
CA-2022-101552,2022-09-30,2022-10-05,Same Day,CU-1272,Home Office,Emea,Electronics,Accessories,Accessories Model 6,1784.6,3,0.0,1784.6,680.72,38.14
CA-2022-101553,2024-02-10,2024-02-15,Same Day,CU-1308,Home Office,North America,Furniture,Chairs,Chairs Model 80,1266.23,2,0.0,1266.23,605.06,47.78
CA-2022-101554,2023-08-24,2023-08-31,Second Class,CU-1183,Home Office,Emea,Office Supplies,Binders,Binders Model 27,215.85,2,0.0,215.85,94.11,43.6
CA-2024-101555,2023-02-22,2023-02-23,First Class,CU-1095,Consumer,North America,Furniture,Bookcases,Bookcases Model 72,815.46,7,0.0,815.46,216.97,26.61
CA-2024-101556,2022-01-23,2022-01-25,First Class,CU-1464,Corporate,Asia-Pacific,Furniture,Tables,Tables Model 34,274.4,2,0.1,246.96,83.59,33.85
CA-2022-101557,2024-06-12,2024-06-14,First Class,CU-1140,Consumer,Emea,Furniture,Sofas,Sofas Model 9,758.06,8,0.5,379.03,-14.86,-3.92
CA-2024-101558,2022-05-10,2022-05-16,First Class,CU-1304,Home Office,Emea,Office Supplies,Paper,Paper Model 70,164.61,1,0.1,148.15,43.04,29.05
CA-2024-101559,2022-05-29,2022-05-30,First Class,CU-1040,Corporate,Asia-Pacific,Furniture,Office Desks,Office Desks Model 14,1202.19,6,0.2,961.75,294.04,30.57
CA-2023-101560,2023-10-04,2023-10-08,First Class,CU-1279,Corporate,Emea,Office Supplies,Art Supplies,Art Supplies Model 80,242.41,4,0.5,121.2,-70.92,-58.51
CA-2023-101561,2023-12-15,2023-12-19,First Class,CU-1476,Home Office,Latam,Office Supplies,Pens,Pens Model 89,268.29,2,0.0,268.29,106.76,39.79
CA-2023-101562,2022-11-18,2022-11-19,Standard Class,CU-1063,Home Office,Europe,Office Supplies,Art Supplies,Art Supplies Model 87,58.27,8,0.0,58.27,24.83,42.61
CA-2023-101563,2024-06-29,2024-07-05,Standard Class,CU-1179,Consumer,North America,Furniture,Chairs,Chairs Model 55,1055.87,1,0.0,1055.87,264.22,25.02
CA-2024-101564,2024-02-10,2024-02-17,Same Day,CU-1106,Corporate,Asia-Pacific,Electronics,Monitors,Monitors Model 91,1365.71,2,0.2,1092.57,172.38,15.78
CA-2023-101565,2023-01-17,2023-01-22,Standard Class,CU-1194,Corporate,North America,Electronics,Laptops,Laptops Model 77,1380.92,10,0.0,1380.92,356.14,25.79
CA-2023-101566,2023-06-28,2023-07-03,First Class,CU-1091,Consumer,Asia-Pacific,Furniture,Sofas,Sofas Model 88,1311.26,9,0.2,1049.01,222.29,21.19
CA-2023-101567,2023-02-25,2023-02-26,First Class,CU-1404,Corporate,Asia-Pacific,Electronics,Laptops,Laptops Model 40,766.55,6,0.1,689.9,132.71,19.24
CA-2023-101568,2023-07-05,2023-07-06,Same Day,CU-1400,Corporate,Asia-Pacific,Electronics,Smartphones,Smartphones Model 65,1649.48,1,0.1,1484.53,595.04,40.08
CA-2023-101569,2022-09-22,2022-09-29,Same Day,CU-1448,Corporate,Europe,Office Supplies,Binders,Binders Model 99,128.53,5,0.0,128.53,60.09,46.75
CA-2024-101570,2022-12-09,2022-12-12,Second Class,CU-1473,Consumer,North America,Office Supplies,Storage,Storage Model 21,257.39,2,0.0,257.39,116.95,45.44
CA-2022-101571,2024-09-13,2024-09-20,Same Day,CU-1219,Corporate,Latam,Furniture,Sofas,Sofas Model 18,1169.33,10,0.0,1169.33,447.8,38.3
CA-2022-101572,2022-03-22,2022-03-24,First Class,CU-1363,Consumer,North America,Furniture,Office Desks,Office Desks Model 33,846.77,9,0.5,423.38,-98.63,-23.3
CA-2022-101573,2022-01-07,2022-01-14,Standard Class,CU-1055,Corporate,Emea,Office Supplies,Storage,Storage Model 62,214.74,9,0.0,214.74,94.75,44.12
CA-2022-101574,2022-06-27,2022-07-02,First Class,CU-1227,Consumer,Asia-Pacific,Furniture,Tables,Tables Model 92,671.97,5,0.0,671.97,207.25,30.84
CA-2023-101575,2022-03-19,2022-03-21,Standard Class,CU-1470,Consumer,North America,Electronics,Accessories,Accessories Model 33,611.85,8,0.0,611.85,264.08,43.16
CA-2023-101576,2023-12-15,2023-12-19,Standard Class,CU-1236,Home Office,Asia-Pacific,Office Supplies,Binders,Binders Model 48,295.1,9,0.0,295.1,120.13,40.71
CA-2022-101577,2023-11-19,2023-11-26,Second Class,CU-1257,Corporate,Asia-Pacific,Furniture,Bookcases,Bookcases Model 7,144.01,7,0.0,144.01,58.81,40.84
CA-2023-101578,2022-10-20,2022-10-26,Same Day,CU-1173,Home Office,Europe,Electronics,Laptops,Laptops Model 15,451.9,4,0.0,451.9,99.24,21.96
CA-2023-101579,2022-10-20,2022-10-27,Same Day,CU-1349,Home Office,North America,Furniture,Sofas,Sofas Model 100,657.4,4,0.0,657.4,197.65,30.07
CA-2024-101580,2023-10-19,2023-10-25,Second Class,CU-1250,Consumer,North America,Electronics,Accessories,Accessories Model 69,883.11,3,0.0,883.11,203.71,23.07
CA-2023-101581,2024-01-02,2024-01-03,Standard Class,CU-1410,Consumer,Emea,Furniture,Tables,Tables Model 6,456.9,4,0.0,456.9,175.46,38.4
CA-2022-101582,2022-11-29,2022-12-04,Second Class,CU-1136,Home Office,Europe,Furniture,Tables,Tables Model 40,116.54,2,0.2,93.23,32.55,34.91
CA-2023-101583,2023-03-28,2023-04-01,First Class,CU-1263,Consumer,Latam,Furniture,Tables,Tables Model 36,455.74,6,0.0,455.74,192.06,42.14
CA-2022-101584,2024-04-25,2024-04-30,Second Class,CU-1419,Home Office,Asia-Pacific,Office Supplies,Paper,Paper Model 61,182.82,4,0.1,164.54,34.48,20.96
CA-2024-101585,2022-04-20,2022-04-21,First Class,CU-1123,Home Office,Emea,Electronics,Smartphones,Smartphones Model 69,1021.69,9,0.2,817.35,103.88,12.71
CA-2024-101586,2024-01-23,2024-01-27,Same Day,CU-1300,Home Office,Emea,Electronics,Accessories,Accessories Model 8,750.94,6,0.1,675.85,169.99,25.15
CA-2022-101587,2024-05-07,2024-05-11,Standard Class,CU-1140,Corporate,Europe,Furniture,Sofas,Sofas Model 30,151.0,2,0.5,75.5,-44.69,-59.19
CA-2024-101588,2024-02-05,2024-02-09,First Class,CU-1089,Corporate,Europe,Electronics,Accessories,Accessories Model 84,607.49,8,0.0,607.49,208.71,34.36
CA-2022-101589,2023-08-05,2023-08-12,Standard Class,CU-1077,Consumer,Emea,Furniture,Chairs,Chairs Model 51,1387.93,3,0.2,1110.34,328.9,29.62
CA-2022-101590,2023-06-14,2023-06-21,Standard Class,CU-1364,Home Office,Emea,Electronics,Smartphones,Smartphones Model 19,418.03,2,0.0,418.03,185.8,44.45
CA-2022-101591,2024-06-29,2024-06-30,Standard Class,CU-1032,Home Office,Emea,Furniture,Sofas,Sofas Model 56,631.16,1,0.0,631.16,219.41,34.76
CA-2024-101592,2023-09-04,2023-09-10,Same Day,CU-1366,Corporate,North America,Electronics,Accessories,Accessories Model 11,1672.09,4,0.0,1672.09,643.56,38.49
CA-2022-101593,2022-10-23,2022-10-24,Second Class,CU-1459,Home Office,Asia-Pacific,Furniture,Tables,Tables Model 83,1420.77,10,0.2,1136.62,104.38,9.18
CA-2023-101594,2022-10-10,2022-10-14,Second Class,CU-1099,Corporate,Asia-Pacific,Furniture,Office Desks,Office Desks Model 41,1264.88,2,0.0,1264.88,631.05,49.89
CA-2024-101595,2024-03-02,2024-03-03,Same Day,CU-1427,Corporate,Europe,Electronics,Tablets,Tablets Model 36,1898.23,10,0.1,1708.41,510.13,29.86
CA-2022-101596,2022-12-06,2022-12-12,Standard Class,CU-1223,Corporate,Latam,Furniture,Bookcases,Bookcases Model 12,203.36,7,0.0,203.36,83.43,41.03
CA-2022-101597,2023-12-27,2024-01-03,Second Class,CU-1144,Consumer,Latam,Office Supplies,Pens,Pens Model 13,122.65,10,0.0,122.65,32.9,26.82
CA-2023-101598,2022-02-12,2022-02-17,Standard Class,CU-1188,Home Office,Europe,Furniture,Sofas,Sofas Model 71,383.22,9,0.0,383.22,148.16,38.66
CA-2024-101599,2023-08-05,2023-08-10,Same Day,CU-1081,Corporate,Emea,Furniture,Chairs,Chairs Model 68,427.71,7,0.2,342.17,57.05,16.67
CA-2024-101600,2023-08-03,2023-08-04,Same Day,CU-1270,Home Office,Latam,Office Supplies,Paper,Paper Model 47,157.84,10,0.1,142.06,4.86,3.42
CA-2023-101601,2024-05-14,2024-05-15,Same Day,CU-1459,Corporate,North America,Office Supplies,Art Supplies,Art Supplies Model 31,42.32,2,0.0,42.32,15.68,37.05
CA-2024-101602,2024-02-22,2024-02-25,Same Day,CU-1434,Home Office,Emea,Office Supplies,Art Supplies,Art Supplies Model 24,117.14,5,0.0,117.14,39.13,33.4
CA-2022-101603,2024-02-19,2024-02-24,First Class,CU-1478,Consumer,North America,Furniture,Bookcases,Bookcases Model 43,814.7,2,0.1,733.23,206.94,28.22
CA-2023-101604,2023-12-25,2023-12-31,Second Class,CU-1249,Corporate,Latam,Office Supplies,Binders,Binders Model 10,33.49,9,0.0,33.49,13.93,41.59
CA-2024-101605,2023-12-31,2024-01-02,Same Day,CU-1136,Consumer,Europe,Electronics,Accessories,Accessories Model 62,801.68,10,0.0,801.68,292.79,36.52
CA-2024-101606,2024-06-21,2024-06-24,First Class,CU-1136,Consumer,North America,Office Supplies,Pens,Pens Model 88,91.63,8,0.0,91.63,37.05,40.43
CA-2024-101607,2022-05-10,2022-05-11,Second Class,CU-1064,Corporate,Latam,Electronics,Accessories,Accessories Model 3,1888.57,1,0.0,1888.57,586.15,31.04
CA-2022-101608,2024-08-05,2024-08-11,First Class,CU-1209,Corporate,North America,Furniture,Tables,Tables Model 28,1258.19,5,0.1,1132.37,128.88,11.38
CA-2024-101609,2022-06-16,2022-06-21,First Class,CU-1454,Home Office,Asia-Pacific,Electronics,Laptops,Laptops Model 12,1073.85,9,0.0,1073.85,485.08,45.17
CA-2023-101610,2024-01-05,2024-01-09,Second Class,CU-1046,Consumer,Latam,Electronics,Monitors,Monitors Model 70,1863.55,6,0.0,1863.55,662.6,35.56
CA-2022-101611,2024-03-16,2024-03-19,Standard Class,CU-1046,Consumer,Emea,Furniture,Chairs,Chairs Model 79,349.2,8,0.0,349.2,71.82,20.57
CA-2024-101612,2022-03-30,2022-04-02,Second Class,CU-1218,Consumer,North America,Office Supplies,Pens,Pens Model 30,284.37,8,0.0,284.37,72.16,25.38
CA-2022-101613,2022-07-24,2022-07-25,Standard Class,CU-1236,Consumer,Latam,Office Supplies,Pens,Pens Model 88,9.34,8,0.0,9.34,2.13,22.81
CA-2024-101614,2022-03-30,2022-04-04,First Class,CU-1287,Home Office,Asia-Pacific,Office Supplies,Pens,Pens Model 30,244.16,3,0.2,195.33,35.02,17.93
CA-2023-101615,2023-08-31,2023-09-05,Second Class,CU-1442,Corporate,Asia-Pacific,Electronics,Accessories,Accessories Model 33,702.25,8,0.0,702.25,264.03,37.6
CA-2024-101616,2022-04-01,2022-04-06,Second Class,CU-1500,Corporate,Europe,Furniture,Office Desks,Office Desks Model 11,398.5,2,0.0,398.5,168.43,42.27
CA-2022-101617,2022-06-07,2022-06-10,Same Day,CU-1113,Home Office,Europe,Electronics,Monitors,Monitors Model 38,584.0,6,0.1,525.6,188.74,35.91
CA-2022-101618,2022-12-12,2022-12-14,Same Day,CU-1271,Consumer,Latam,Furniture,Office Desks,Office Desks Model 56,154.48,7,0.1,139.03,52.81,37.98
CA-2024-101619,2022-08-13,2022-08-19,First Class,CU-1456,Corporate,Emea,Office Supplies,Binders,Binders Model 71,94.57,3,0.0,94.57,24.58,25.99
CA-2023-101620,2024-08-01,2024-08-08,First Class,CU-1207,Consumer,Emea,Electronics,Tablets,Tablets Model 43,295.53,8,0.0,295.53,85.29,28.86
CA-2023-101621,2023-01-04,2023-01-08,First Class,CU-1180,Consumer,Asia-Pacific,Furniture,Tables,Tables Model 27,890.4,1,0.2,712.32,258.03,36.22
CA-2023-101622,2024-07-12,2024-07-19,First Class,CU-1054,Consumer,Latam,Office Supplies,Pens,Pens Model 94,13.13,10,0.0,13.13,3.06,23.31
CA-2022-101623,2024-08-31,2024-09-01,Standard Class,CU-1236,Home Office,Latam,Electronics,Accessories,Accessories Model 88,234.37,6,0.0,234.37,67.67,28.87
CA-2023-101624,2023-11-30,2023-12-06,Second Class,CU-1086,Home Office,North America,Furniture,Office Desks,Office Desks Model 48,1387.13,6,0.0,1387.13,402.84,29.04
CA-2022-101625,2023-11-30,2023-12-01,Standard Class,CU-1341,Consumer,Europe,Furniture,Bookcases,Bookcases Model 73,600.28,1,0.0,600.28,271.7,45.26
CA-2023-101626,2024-02-17,2024-02-24,Standard Class,CU-1040,Corporate,North America,Furniture,Tables,Tables Model 93,1402.7,6,0.5,701.35,-288.84,-41.18
CA-2024-101627,2022-09-23,2022-09-27,First Class,CU-1016,Corporate,Asia-Pacific,Electronics,Monitors,Monitors Model 13,1576.97,4,0.0,1576.97,569.11,36.09
CA-2024-101628,2022-02-20,2022-02-23,First Class,CU-1329,Consumer,Europe,Office Supplies,Paper,Paper Model 7,7.87,7,0.0,7.87,1.67,21.22
CA-2024-101629,2022-08-10,2022-08-13,Standard Class,CU-1104,Home Office,Emea,Electronics,Laptops,Laptops Model 36,826.78,1,0.0,826.78,307.13,37.15
CA-2024-101630,2023-09-19,2023-09-25,First Class,CU-1032,Consumer,Emea,Furniture,Office Desks,Office Desks Model 13,1437.58,6,0.2,1150.06,165.35,14.38
CA-2022-101631,2024-09-09,2024-09-14,First Class,CU-1177,Consumer,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 44,48.22,6,0.1,43.4,18.27,42.1
CA-2022-101632,2023-02-22,2023-02-26,Standard Class,CU-1329,Consumer,Latam,Office Supplies,Storage,Storage Model 71,22.34,9,0.1,20.11,4.13,20.54
CA-2023-101633,2022-09-27,2022-09-28,Second Class,CU-1245,Home Office,Asia-Pacific,Office Supplies,Binders,Binders Model 92,267.48,4,0.5,133.74,-15.55,-11.63
