Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2023-100693,2024-04-27,2024-05-02,First Class,CU-1198,Consumer,North America,Electronics,Monitors,Monitors Model 48,1885.25,8,0.0,817.34
CA-2022-100694,2024-02-16,2024-02-19,First Class,CU-1098,Consumer,EMEA,Office Supplies,Pens,Pens Model 92,70.24,8,0.0,34.34
CA-2023-100695,2024-07-15,2024-07-21,Second Class,CU-1003,Consumer,LATAM,Electronics,Tablets,Tablets Model 73,1100.59,3,0.2,266.2
CA-2024-100696,2023-08-03,2023-08-09,Second Class,CU-1033,Home Office,Europe,Office Supplies,Paper,Paper Model 17,81.59,10,0.0,19.23
CA-2024-100697,2024-03-12,2024-03-15,Second Class,CU-1434,Home Office,North America,Office Supplies,Art Supplies,Art Supplies Model 79,79.61,9,0.1,31.8
CA-2023-100698,2023-10-19,2023-10-25,Standard Class,CU-1437,Corporate,LATAM,Furniture,Bookcases,Bookcases Model 16,1052.24,8,0.1,306.79
CA-2022-100699,2024-06-24,2024-06-30,Second Class,CU-1024,Corporate,LATAM,Office Supplies,Storage,Storage Model 41,6.52,4,0.0,3.1
CA-2024-100700,2024-04-07,2024-04-08,Second Class,CU-1500,Home Office,LATAM,Electronics,Smartphones,Smartphones Model 26,,5,0.0,154.87
CA-2022-100701,2022-01-29,2022-02-02,Same Day,CU-1413,Consumer,EMEA,Office Supplies,Pens,Pens Model 33,77.91,8,0.0,16.54
CA-2022-100702,2024-04-21,2024-04-24,Second Class,CU-1483,Consumer,EMEA,Office Supplies,Storage,Storage Model 98,33.22,8,0.2,8.72
CA-2022-100703,2024-07-27,2024-07-28,Same Day,CU-1160,Home Office,North America,Electronics,Laptops,Laptops Model 57,298.62,10,0.5,-38.69
CA-2022-100704,2023-11-25,2023-11-26,First Class,CU-1435,Corporate,LATAM,Electronics,Accessories,Accessories Model 97,939.99,10,0.5,-175.97
CA-2023-100705,2023-01-29,2023-02-02,Same Day,CU-1450,Home Office,EMEA,Electronics,Tablets,Tablets Model 84,1887.65,1,0.1,462.16
CA-2024-100706,2022-07-17,2022-07-18,Standard Class,CU-1006,Home Office,North America,Office Supplies,Binders,Binders Model 74,42.16,9,0.0,16.59
CA-2023-100707,2024-01-13,2024-01-18,Same Day,CU-1095,Consumer,Europe,Electronics,Laptops,Laptops Model 17,761.0,7,0.2,9.19
CA-2023-100708,2022-11-15,2022-11-20,Second Class,CU-1075,Corporate,Asia-Pacific,Office Supplies,Pens,Pens Model 38,113.8,1,0.2,14.12
CA-2024-100709,2022-05-29,2022-05-30,Second Class,CU-1259,Home Office,North America,Furniture,Bookcases,Bookcases Model 26,1467.12,4,0.0,583.23
CA-2024-100710,2023-05-03,2023-05-09,Same Day,CU-1307,Home Office,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 43,186.75,7,0.0,84.28
CA-2023-100711,2024-06-16,2024-06-23,Standard Class,CU-1253,Consumer,North America,Office Supplies,Binders,Binders Model 89,72.93,10,0.0,31.24
CA-2024-100712,2024-02-26,2024-03-04,First Class,CU-1413,Home Office,LATAM,Electronics,Monitors,Monitors Model 24,1686.95,1,0.0,838.47
CA-2023-100713,2022-01-31,2022-02-05,Standard Class,CU-1072,Corporate,LATAM,Electronics,Accessories,Accessories Model 98,847.84,1,0.0,373.6
CA-2022-100714,2022-08-13,2022-08-16,Second Class,CU-1173,Home Office,Europe,Electronics,Smartphones,Smartphones Model 3,516.94,5,0.0,255.21
CA-2024-100715,2022-05-21,2022-05-25,Standard Class,CU-1173,Consumer,Asia-Pacific,Furniture,Tables,Tables Model 48,1233.28,3,0.2,8.47
CA-2024-100716,2024-06-21,2024-06-25,Standard Class,CU-1060,Consumer,Europe,Electronics,Smartphones,Smartphones Model 69,880.75,6,0.0,281.96
CA-2024-100717,2022-09-08,2022-09-09,Second Class,CU-1437,Home Office,Asia-Pacific,Electronics,Tablets,Tablets Model 32,295.87,5,0.0,72.35
CA-2024-100718,2024-06-26,2024-06-30,Second Class,CU-1372,Consumer,LATAM,Office Supplies,Art Supplies,Art Supplies Model 9,54.39,7,0.5,-12.26
CA-2023-100719,2023-05-26,2023-05-31,Same Day,CU-1091,Corporate,Asia-Pacific,Office Supplies,Storage,Storage Model 92,286.95,8,0.0,93.44
CA-2024-100720,2024-08-01,2024-08-08,Standard Class,CU-1106,Consumer,Europe,Furniture,Tables,Tables Model 51,406.03,7,0.1,92.81
CA-2023-100721,2022-09-18,2022-09-23,Standard Class,CU-1068,Consumer,Asia-Pacific,Furniture,Office Desks,Office Desks Model 46,422.25,1,0.1,104.01
CA-2023-100722,2023-03-13,2023-03-17,Same Day,CU-1221,Corporate,Asia-Pacific,Furniture,Bookcases,Bookcases Model 35,635.32,3,0.1,209.57
CA-2024-100723,2022-03-19,2022-03-22,Standard Class,CU-1150,Home Office,EMEA,Office Supplies,Paper,Paper Model 36,278.35,2,0.0,133.22
CA-2022-100724,2023-07-14,2023-07-16,First Class,CU-1100,Home Office,Asia-Pacific,Furniture,Bookcases,Bookcases Model 96,1241.79,5,0.0,358.02
CA-2022-100725,2024-05-25,2024-06-01,First Class,CU-1004,Corporate,Asia-Pacific,Furniture,Sofas,Sofas Model 52,1250.61,1,0.1,254.84
CA-2022-100726,2024-06-05,2024-06-09,Second Class,CU-1116,Home Office,Europe,Furniture,Tables,Tables Model 67,921.81,9,0.1,168.92
CA-2023-100727,2022-12-15,2022-12-18,Second Class,CU-1219,Home Office,LATAM,Electronics,Monitors,Monitors Model 58,1735.3,1,0.0,795.31
CA-2022-100728,2022-11-09,2022-11-10,Same Day,CU-1414,Home Office,Asia-Pacific,Furniture,Tables,Tables Model 54,696.01,7,0.5,-112.25
CA-2023-100729,2023-08-25,2023-08-26,Standard Class,CU-1472,Consumer,Europe,Furniture,Office Desks,Office Desks Model 81,1218.8,10,0.2,48.65
CA-2023-100730,2022-07-29,2022-08-02,Standard Class,CU-1273,Corporate,Europe,Furniture,Chairs,Chairs Model 43,897.32,8,0.5,-240.86
CA-2022-100731,2022-06-25,2022-06-26,Second Class,CU-1016,Home Office,EMEA,Furniture,Chairs,Chairs Model 24,378.6,7,0.0,165.91
CA-2023-100732,2023-11-07,2023-11-11,Standard Class,CU-1188,Home Office,North America,Electronics,Tablets,Tablets Model 53,903.99,2,0.0,306.51
CA-2023-100733,2024-01-31,2024-02-01,Same Day,CU-1489,Consumer,Europe,Electronics,Tablets,Tablets Model 56,1672.21,8,0.0,533.25
CA-2023-100734,2023-08-25,2023-08-27,Same Day,CU-1141,Consumer,North America,Electronics,Monitors,Monitors Model 9,1684.25,10,0.0,576.42
CA-2024-100735,2024-06-19,2024-06-23,Same Day,CU-1236,Home Office,North America,Office Supplies,Paper,Paper Model 37,195.66,8,0.0,56.72
CA-2024-100736,2024-03-22,2024-03-25,Same Day,CU-1313,Consumer,LATAM,Electronics,Smartphones,Smartphones Model 80,1519.84,8,0.1,192.64
CA-2022-100737,2023-12-17,2023-12-21,Standard Class,CU-1122,Consumer,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 38,201.66,2,0.5,-43.95
CA-2022-100738,2024-07-19,2024-07-23,Same Day,CU-1390,Home Office,North America,Furniture,Chairs,Chairs Model 97,247.31,6,0.1,65.47
CA-2023-100739,2022-08-01,2022-08-06,Standard Class,CU-1236,Consumer,North America,Office Supplies,Storage,Storage Model 49,106.38,7,0.0,40.53
CA-2022-100740,2022-09-14,2022-09-15,Second Class,CU-1167,Home Office,LATAM,Furniture,Sofas,Sofas Model 9,215.57,4,0.5,-61.44
CA-2022-100741,2023-04-28,2023-05-05,First Class,CU-1430,Consumer,Europe,Electronics,Accessories,Accessories Model 13,519.03,2,0.2,40.26
CA-2022-100742,2022-03-21,2022-03-27,Standard Class,CU-1346,Corporate,Europe,Furniture,Bookcases,Bookcases Model 23,403.34,1,0.5,-64.41
CA-2023-100743,2023-12-15,2023-12-21,Standard Class,CU-1199,Home Office,Asia-Pacific,Furniture,Chairs,Chairs Model 77,106.53,7,0.0,23.58
CA-2023-100744,2024-07-19,2024-07-21,Second Class,CU-1046,Consumer,LATAM,Electronics,Laptops,Laptops Model 44,1676.95,2,0.0,356.14
CA-2022-100745,2024-03-27,2024-04-03,Second Class,CU-1370,Consumer,North America,Furniture,Office Desks,Office Desks Model 14,1241.87,6,0.2,139.04
CA-2024-100746,2022-08-01,2022-08-06,Same Day,CU-1480,Corporate,North America,Electronics,Smartphones,Smartphones Model 14,841.84,3,0.0,319.36
CA-2023-100747,2022-01-13,2022-01-17,Second Class,CU-1234,Consumer,North America,Office Supplies,Pens,Pens Model 84,189.05,1,0.0,44.31
CA-2023-100748,2022-11-05,2022-11-09,Standard Class,CU-1364,Home Office,EMEA,Electronics,Tablets,Tablets Model 13,1279.76,7,0.5,-354.96
CA-2024-100749,2022-05-17,2022-05-20,Second Class,CU-1325,Home Office,Asia-Pacific,Office Supplies,Storage,Storage Model 9,103.86,10,0.2,17.17
CA-2024-100750,2023-10-18,2023-10-24,Second Class,CU-1257,Home Office,North America,Electronics,Laptops,Laptops Model 79,1566.09,2,0.0,671.98
CA-2023-100751,2024-02-15,2024-02-17,Standard Class,CU-1030,Consumer,Asia-Pacific,Furniture,Bookcases,Bookcases Model 26,312.34,4,0.5,-3.55
CA-2024-100752,2023-09-05,2023-09-09,First Class,CU-1068,Corporate,Asia-Pacific,Office Supplies,Paper,Paper Model 67,238.58,7,0.5,-58.17
CA-2022-100753,2022-08-23,2022-08-30,First Class,CU-1175,Consumer,Europe,Office Supplies,Paper,Paper Model 86,296.57,4,0.2,11.33
CA-2024-100754,2022-11-26,2022-12-02,Standard Class,CU-1033,Corporate,North America,Electronics,Laptops,Laptops Model 82,1985.62,4,0.0,938.15
CA-2024-100755,2023-07-17,2023-07-24,Second Class,CU-1120,Home Office,North America,Furniture,Sofas,Sofas Model 40,329.82,4,0.0,122.96
CA-2024-100756,2022-09-12,2022-09-15,First Class,CU-1295,Corporate,Europe,Furniture,Sofas,Sofas Model 11,1431.42,6,0.1,410.37
CA-2023-100757,2023-03-28,2023-04-01,Same Day,CU-1389,Consumer,LATAM,Electronics,Monitors,Monitors Model 55,1737.28,5,0.2,241.21
CA-2024-100758,2024-01-15,2024-01-17,First Class,CU-1194,Corporate,Asia-Pacific,Furniture,Bookcases,Bookcases Model 49,887.0,8,0.0,354.83
CA-2024-100759,2023-04-26,2023-04-28,Second Class,CU-1469,Consumer,North America,Electronics,Accessories,Accessories Model 94,1505.62,8,0.1,184.13
CA-2023-100760,2024-09-20,2024-09-26,First Class,CU-1196,Corporate,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 10,125.59,1,0.0,48.3
CA-2024-100761,2022-06-16,2022-06-18,Same Day,CU-1490,Corporate,Asia-Pacific,Office Supplies,Storage,Storage Model 82,208.1,1,0.5,-24.06
CA-2023-100762,2024-01-24,2024-01-26,Second Class,CU-1244,Consumer,Asia-Pacific,Office Supplies,Paper,Paper Model 90,201.37,3,0.0,64.11
CA-2024-100763,2022-05-31,2022-06-03,Second Class,CU-1308,Home Office,Europe,Electronics,Laptops,Laptops Model 99,366.15,7,0.1,68.9
CA-2022-100764,2023-06-15,2023-06-17,Same Day,CU-1084,Corporate,Asia-Pacific,Office Supplies,Pens,Pens Model 65,290.47,7,0.2,60.3
CA-2023-100765,2024-02-10,2024-02-16,Standard Class,CU-1055,Home Office,EMEA,Furniture,Tables,Tables Model 35,1148.22,7,0.5,-106.13
CA-2022-100766,2024-04-15,2024-04-19,Standard Class,CU-1049,Consumer,LATAM,Office Supplies,Storage,Storage Model 84,90.06,7,0.0,40.26
CA-2022-100767,2023-12-22,2023-12-26,Second Class,CU-1257,Consumer,LATAM,Office Supplies,Binders,Binders Model 24,64.28,3,0.0,27.14
CA-2023-100768,2023-03-28,2023-04-03,Standard Class,CU-1444,Home Office,Europe,Electronics,Tablets,Tablets Model 11,879.91,5,0.0,349.64
CA-2024-100769,2022-08-29,2022-09-02,Same Day,CU-1344,Consumer,North America,Electronics,Tablets,Tablets Model 97,1919.38,10,0.0,903.93
CA-2024-100770,2024-03-21,2024-03-22,Same Day,CU-1308,Home Office,Asia-Pacific,Furniture,Sofas,Sofas Model 97,571.84,7,0.0,222.31
CA-2023-100771,2022-11-19,2022-11-22,Same Day,CU-1193,Home Office,North America,Furniture,Bookcases,Bookcases Model 13,104.32,7,0.5,-26.15
CA-2022-100772,2022-01-27,2022-02-01,Standard Class,CU-1444,Home Office,Asia-Pacific,Office Supplies,Binders,Binders Model 48,138.32,8,0.2,24.35
CA-2022-100773,2022-01-04,2022-01-10,First Class,CU-1008,Home Office,Asia-Pacific,Electronics,Tablets,Tablets Model 87,999.75,10,0.1,279.88
CA-2024-100774,2024-03-24,2024-03-25,First Class,CU-1219,Corporate,North America,Office Supplies,Storage,Storage Model 38,184.12,3,0.2,6.84
CA-2024-100775,2023-06-01,2023-06-02,Second Class,CU-1254,Consumer,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 60,54.58,8,0.0,19.39
CA-2024-100776,2022-09-04,2022-09-06,Second Class,CU-1087,Home Office,North America,Electronics,Monitors,Monitors Model 92,252.6,6,0.1,42.97
CA-2022-100777,2024-01-07,2024-01-10,Same Day,CU-1487,Home Office,North America,Office Supplies,Binders,Binders Model 69,191.9,8,0.0,50.15
CA-2023-100778,2024-06-11,2024-06-13,Standard Class,CU-1329,Corporate,LATAM,Office Supplies,Storage,Storage Model 84,194.42,9,0.1,30.61
CA-2022-100779,2022-09-23,2022-09-24,First Class,CU-1044,Consumer,North America,Furniture,Office Desks,Office Desks Model 25,1142.46,2,0.2,216.7
CA-2023-100780,2024-09-03,2024-09-07,Standard Class,CU-1159,Consumer,EMEA,Office Supplies,Binders,Binders Model 50,294.06,6,0.0,76.67
CA-2022-100781,2023-06-17,2023-06-23,Second Class,CU-1054,Corporate,North America,Office Supplies,Storage,Storage Model 41,47.69,5,0.0,16.69
CA-2023-100782,2022-05-31,2022-06-05,First Class,CU-1074,Home Office,North America,Office Supplies,Pens,Pens Model 40,153.2,2,0.0,30.78
CA-2024-100783,2023-08-11,2023-08-15,Second Class,CU-1253,Corporate,LATAM,Electronics,Tablets,Tablets Model 20,1690.19,4,0.5,-473.81
CA-2022-100784,2023-12-19,2023-12-26,Second Class,CU-1438,Corporate,LATAM,Furniture,Tables,Tables Model 3,867.12,6,0.1,170.5
CA-2023-100785,2024-02-15,2024-02-19,Same Day,CU-1036,Home Office,Asia-Pacific,Furniture,Tables,Tables Model 90,1298.75,7,0.0,598.37
CA-2024-100786,2024-06-05,2024-06-12,Standard Class,CU-1435,Home Office,Asia-Pacific,Furniture,Tables,Tables Model 74,292.59,8,0.0,67.54
CA-2022-100787,2022-08-12,2022-08-19,Second Class,CU-1376,Home Office,North America,Furniture,Office Desks,Office Desks Model 14,1049.64,3,0.1,120.58
CA-2023-100788,2023-11-27,2023-11-28,Standard Class,CU-1182,Corporate,Europe,Electronics,Laptops,Laptops Model 66,1370.18,10,0.1,149.46
CA-2024-100789,2024-01-10,2024-01-14,Second Class,CU-1017,Consumer,Europe,Furniture,Sofas,Sofas Model 39,1063.18,3,0.5,-237.68
CA-2024-100790,2024-03-25,2024-03-31,Standard Class,CU-1398,Corporate,LATAM,Furniture,Sofas,Sofas Model 48,116.24,2,0.0,53.86
CA-2024-100791,2023-11-16,2023-11-18,Standard Class,CU-1300,Home Office,EMEA,Furniture,Bookcases,Bookcases Model 89,1143.5,10,0.0,440.03
CA-2024-100792,2023-12-21,2023-12-26,Second Class,CU-1050,Corporate,North America,Office Supplies,Art Supplies,Art Supplies Model 24,124.57,1,0.1,29.05
CA-2024-100793,2024-03-13,2024-03-20,Same Day,CU-1032,Home Office,EMEA,Office Supplies,Paper,Paper Model 97,227.13,2,0.0,54.83
CA-2024-100794,2022-07-04,2022-07-05,Same Day,CU-1409,Corporate,North America,Electronics,Smartphones,Smartphones Model 74,571.21,3,0.0,189.21
CA-2022-100795,2022-03-28,2022-03-29,First Class,CU-1186,Home Office,Europe,Furniture,Chairs,Chairs Model 32,520.84,9,0.0,157.43
CA-2023-100796,2022-05-24,2022-05-29,Same Day,CU-1355,Corporate,EMEA,Furniture,Office Desks,Office Desks Model 69,814.83,2,0.5,-200.39
CA-2022-100797,2022-02-07,2022-02-09,Second Class,CU-1153,Consumer,Europe,Office Supplies,Art Supplies,Art Supplies Model 28,179.58,5,0.0,50.51
CA-2023-100798,2022-03-18,2022-03-23,First Class,CU-1133,Corporate,Europe,Furniture,Sofas,Sofas Model 11,1422.64,7,0.5,-61.14
CA-2022-100799,2022-03-14,2022-03-20,First Class,CU-1324,Home Office,Europe,Office Supplies,Pens,Pens Model 73,198.91,9,0.2,49.88
CA-2022-100800,2022-11-20,2022-11-24,Same Day,CU-1013,Home Office,europe,Electronics,Tablets,Tablets Model 16,,9,0.1,439.77
CA-2024-100801,2022-04-02,2022-04-05,First Class,CU-1398,Corporate,Europe,Electronics,Tablets,Tablets Model 2,376.3,4,0.1,43.07
CA-2022-100802,2022-06-29,2022-07-04,First Class,CU-1301,Corporate,North America,Office Supplies,Pens,Pens Model 90,173.79,5,0.2,38.01
CA-2022-100803,2024-07-07,2024-07-08,Second Class,CU-1162,Corporate,Europe,Furniture,Office Desks,Office Desks Model 71,932.46,7,0.1,207.29
CA-2023-100804,2022-01-10,2022-01-16,Second Class,CU-1336,Consumer,Europe,Furniture,Office Desks,Office Desks Model 95,474.32,6,0.5,-110.64
CA-2024-100805,2023-09-16,2023-09-20,Same Day,CU-1093,Corporate,Asia-Pacific,Furniture,Office Desks,Office Desks Model 37,486.15,7,0.2,8.51
CA-2022-100806,2022-11-09,2022-11-10,First Class,CU-1208,Corporate,North America,Office Supplies,Paper,Paper Model 10,220.34,2,0.0,72.14
CA-2022-100807,2024-02-01,2024-02-04,Same Day,CU-1413,Consumer,LATAM,Office Supplies,Art Supplies,Art Supplies Model 94,45.25,8,0.2,4.27
CA-2024-100808,2024-06-28,2024-07-03,Standard Class,CU-1207,Consumer,EMEA,Electronics,Laptops,Laptops Model 92,964.96,9,0.5,-99.89
CA-2024-100809,2023-11-09,2023-11-16,Standard Class,CU-1310,Corporate,Europe,Office Supplies,Art Supplies,Art Supplies Model 29,56.57,6,0.0,19.57
CA-2022-100810,2023-03-09,2023-03-13,Same Day,CU-1087,Corporate,North America,Furniture,Tables,Tables Model 70,1291.09,2,0.0,529.67
CA-2023-100811,2022-09-29,2022-10-01,Standard Class,CU-1377,Home Office,EMEA,Furniture,Tables,Tables Model 40,1400.75,9,0.0,307.29
CA-2024-100812,2024-05-18,2024-05-22,Standard Class,CU-1182,Consumer,EMEA,Furniture,Bookcases,Bookcases Model 39,595.45,1,0.0,138.7
CA-2022-100813,2023-02-16,2023-02-19,Standard Class,CU-1051,Corporate,LATAM,Electronics,Laptops,Laptops Model 68,1125.77,3,0.1,408.48
CA-2023-100814,2022-01-08,2022-01-10,First Class,CU-1115,Corporate,LATAM,Furniture,Bookcases,Bookcases Model 47,699.68,3,0.2,39.56
CA-2022-100815,2023-03-26,2023-04-01,Same Day,CU-1082,Consumer,Asia-Pacific,Office Supplies,Storage,Storage Model 1,110.97,4,0.0,49.17
CA-2022-100816,2022-05-17,2022-05-21,Same Day,CU-1380,Corporate,North America,Electronics,Smartphones,Smartphones Model 62,1927.46,5,0.0,720.24
CA-2024-100817,2023-05-23,2023-05-30,Second Class,CU-1166,Corporate,EMEA,Office Supplies,Storage,Storage Model 17,37.37,2,0.0,17.27
CA-2023-100818,2023-05-28,2023-05-29,Second Class,CU-1026,Home Office,Asia-Pacific,Furniture,Office Desks,Office Desks Model 95,111.24,8,0.0,46.2
CA-2022-100819,2024-02-19,2024-02-23,Second Class,CU-1316,Consumer,EMEA,Electronics,Smartphones,Smartphones Model 36,1580.11,5,0.5,-117.25
CA-2023-100820,2022-07-23,2022-07-27,Standard Class,CU-1358,Home Office,EMEA,Office Supplies,Binders,Binders Model 25,297.8,10,0.5,-56.68
CA-2022-100821,2022-05-04,2022-05-06,Same Day,CU-1019,Corporate,Europe,Electronics,Monitors,Monitors Model 3,1309.64,2,0.0,505.38
CA-2024-100822,2022-11-10,2022-11-12,Second Class,CU-1172,Corporate,LATAM,Electronics,Accessories,Accessories Model 55,1358.97,5,0.0,569.72
CA-2023-100823,2024-08-23,2024-08-26,Same Day,CU-1126,Corporate,North America,Electronics,Laptops,Laptops Model 1,293.84,6,0.0,121.77
CA-2023-100824,2024-07-19,2024-07-24,Standard Class,CU-1220,Consumer,Asia-Pacific,Furniture,Bookcases,Bookcases Model 43,526.1,2,0.5,-2.16
CA-2024-100825,2024-02-28,2024-03-06,Second Class,CU-1169,Corporate,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 68,183.39,4,0.5,-15.18
CA-2024-100826,2023-01-29,2023-01-30,Standard Class,CU-1066,Home Office,EMEA,Electronics,Laptops,Laptops Model 76,1942.99,4,0.0,560.75
CA-2022-100827,2022-03-18,2022-03-23,First Class,CU-1154,Home Office,LATAM,Electronics,Accessories,Accessories Model 93,476.61,3,0.0,178.51
CA-2024-100828,2022-09-16,2022-09-23,First Class,CU-1458,Corporate,LATAM,Office Supplies,Paper,Paper Model 56,24.97,7,0.2,0.51
CA-2024-100829,2024-03-20,2024-03-21,Second Class,CU-1306,Corporate,Europe,Furniture,Chairs,Chairs Model 73,185.11,4,0.5,-45.23
CA-2023-100830,2023-12-03,2023-12-08,Standard Class,CU-1084,Corporate,EMEA,Furniture,Office Desks,Office Desks Model 100,646.35,10,0.0,283.05
CA-2022-100831,2022-06-13,2022-06-18,Second Class,CU-1303,Home Office,North America,Office Supplies,Storage,Storage Model 65,213.79,9,0.0,87.44
CA-2022-100832,2022-10-31,2022-11-06,First Class,CU-1282,Consumer,Europe,Electronics,Laptops,Laptops Model 69,628.79,1,0.5,-27.94
CA-2023-100833,2024-08-07,2024-08-09,First Class,CU-1447,Consumer,Europe,Electronics,Accessories,Accessories Model 15,202.52,6,0.5,-36.77
CA-2023-100834,2022-11-29,2022-12-05,First Class,CU-1369,Consumer,LATAM,Office Supplies,Pens,Pens Model 42,295.65,1,0.0,128.38
CA-2023-100835,2022-06-30,2022-07-03,Standard Class,CU-1275,Home Office,EMEA,Electronics,Monitors,Monitors Model 84,663.22,10,0.2,157.95
CA-2023-100836,2022-08-14,2022-08-17,First Class,CU-1104,Home Office,LATAM,Electronics,Monitors,Monitors Model 30,1513.66,7,0.0,689.47
CA-2023-100837,2022-04-06,2022-04-10,Second Class,CU-1235,Consumer,Europe,Electronics,Accessories,Accessories Model 63,1898.04,3,0.5,-160.6
CA-2023-100838,2022-06-16,2022-06-18,Same Day,CU-1351,Home Office,Europe,Electronics,Smartphones,Smartphones Model 10,967.51,8,0.5,-281.66
CA-2022-100839,2024-01-12,2024-01-17,Second Class,CU-1372,Consumer,EMEA,Electronics,Monitors,Monitors Model 50,237.29,1,0.5,-66.54
CA-2022-100840,2022-09-12,2022-09-19,Standard Class,CU-1137,Consumer,EMEA,Electronics,Laptops,Laptops Model 14,1176.27,6,0.5,-29.98
CA-2022-100841,2023-05-07,2023-05-14,Same Day,CU-1417,Consumer,Asia-Pacific,Furniture,Sofas,Sofas Model 20,441.33,9,0.5,-35.41
CA-2024-100842,2022-05-07,2022-05-08,Standard Class,CU-1052,Home Office,Asia-Pacific,Electronics,Accessories,Accessories Model 54,455.3,4,0.0,196.69
CA-2023-100843,2022-05-31,2022-06-03,First Class,CU-1115,Home Office,LATAM,Office Supplies,Paper,Paper Model 63,55.02,2,0.0,25.83
CA-2023-100844,2023-01-01,2023-01-02,First Class,CU-1060,Corporate,North America,Electronics,Accessories,Accessories Model 20,520.52,9,0.0,166.63
CA-2024-100845,2023-03-12,2023-03-14,First Class,CU-1319,Corporate,Asia-Pacific,Electronics,Tablets,Tablets Model 64,1391.12,5,0.5,-333.32
CA-2022-100846,2024-06-01,2024-06-03,Second Class,CU-1163,Consumer,LATAM,Furniture,Sofas,Sofas Model 9,258.43,7,0.5,-21.59
CA-2022-100847,2022-11-27,2022-11-29,Same Day,CU-1180,Corporate,LATAM,Furniture,Sofas,Sofas Model 89,1461.99,10,0.5,-146.26
